RegionID,SizeRank,RegionName,RegionType,StateName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
394898,110,"Myrtle Beach, SC",msa,SC,953.0292081213547,961.4195026926396,958.0203480023503,954.20812968274,975.5263356532313,973.0923086856774,971.6253960941788,973.2733352678551,987.8103222525775,995.2958698563988,1009.458460173131,1025.0218456072914,1039.8326089770806,1019.3365601667111,1007.7180835925548,1007.6424640037188,1023.9843717508084,1013.7132278880492,1011.3542135874162,1002.7405372769251,1026.7555960938657,1003.365773244449,1000.6843139845392,1011.3540614711196,1048.6461912911263,1067.1893375364311,1066.453871625421,1069.4110258598796,1081.6812340442168,1072.4483397812185,1075.2462876731918,1031.1933299416576,1059.0763952601387,1075.0617667112408,1128.3038615796002,1137.8374742532212,1142.2342338268722,1143.230300010727,1150.6734734003678,1143.0621147924664,1157.341598783509,1141.7621856354829,1127.3999711473746,1134.5344080848724,1160.1444078927448,1192.9990286800162,1187.794561000713,1233.5247484402123,1241.3150964406875,1249.232170738729,1209.9381549987934,1223.2496181196439,1231.1623025659087,1227.1779121534037,1217.6831360141205,1232.1993575324457,1250.7635505229007,1271.4083992404376,1265.2671283041293,1276.3133901632418,1276.280228815951,1262.8408084875794,1254.3660685476962,1249.7595128804182,1298.7722598023759,1311.1420716003443,1340.7777343157677,1346.6173405989407,1341.760639770152,1375.9418426332923,1362.983369826866,1380.1094445299734,1350.6162303022468,1371.1520724644931,1410.9062175729787,1453.7943775675026,1494.837909626655,1542.391556444341,1570.3885190506896,1631.5889561130039,1600.4128092975986,1637.9741299982509,1623.1815355768333,1673.1310830101327,1688.4814350966046,1729.6395206363495,1800.7629445004932,1799.806533779351,1811.8618268872558,1842.2503569268,1886.4095399981577
394971,111,"Pensacola, FL",msa,FL,969.4238913153904,974.3330553367553,973.4960227968958,970.5966963758754,973.1905230952183,976.4200766776153,981.1352952734949,985.5042947461242,988.4908479701609,986.8488940430346,992.5951437981282,996.1025210847992,1004.5123864555943,1001.2534138507815,1004.5525250865671,1007.1356778055961,1015.1342390323911,1015.3593018590004,1018.6137974262213,1019.1756401132732,1025.09936187414,1029.2101178855444,1035.4496010910216,1039.9597293718127,1044.2543486466564,1044.7452707970542,1042.3203338464518,1047.9577256673965,1051.3469977418467,1058.0419537979997,1064.3520961642623,1072.3752489223587,1079.3566417317431,1082.1645356085055,1086.8481022309575,1087.1464242418867,1090.9044439478525,1097.3685635488573,1106.7831921403354,1114.8278189279833,1121.103354136075,1127.1941046570696,1131.3167870935968,1139.2068548767575,1146.4118111297248,1150.2675794192292,1152.75281327069,1153.6232867635977,1156.8312080770338,1164.6530401218565,1173.1469440272183,1181.998089781308,1186.2628206852949,1191.2480443669099,1203.5595674542217,1208.4329236770407,1210.4044578494704,1209.743882214153,1215.0360956118066,1221.5895323001896,1227.8987909065165,1234.300383471389,1246.4097772829725,1247.7956444652987,1259.2509152621772,1264.471386079252,1287.769218526338,1297.330602929649,1311.5185207491832,1319.4174633768835,1345.1332365007495,1368.6711216557676,1385.1002276216107,1406.225207941362,1449.6706928449694,1506.471490974076,1547.589492666043,1577.0816278317113,1609.8300946632667,1638.6526468513457,1624.4841171736175,1619.4363196254171,1622.1347904576287,1649.7498416656563,1662.3402236494544,1670.7061813953442,1687.8656646040422,1709.2226987538238,1723.1695076686262,1739.3179480672134,1747.7576611825627
394995,112,"Port St. Lucie, FL",msa,FL,1173.9104269327956,1182.6449643252743,1180.783507669575,1219.2307454856211,1208.6480580918421,1214.6697566486957,1228.0168475189819,1238.431817716625,1243.3371763812722,1236.1690889833212,1256.2413891385968,1280.9540870605877,1304.3301417528355,1306.0725781608662,1298.6451563509422,1295.3519483210841,1297.16608642586,1303.1568087069304,1314.9155040244038,1324.9365029060107,1325.9062138901256,1321.808078695571,1337.695600922177,1357.5306017501857,1375.4167161277896,1377.6700643136378,1370.5226751175212,1376.9539686531898,1379.0338072067177,1399.1326136456814,1407.3308461611389,1418.39454121423,1421.8405246406578,1420.5052824949653,1429.8808161799268,1450.1679020075871,1473.3552252384657,1478.3091641898668,1471.0594565194438,1471.7980537759684,1491.9874570107495,1502.20736923241,1504.2325043707,1514.6451168380922,1516.3353988279862,1533.3360688810815,1535.1069405292783,1550.3286443866425,1552.6804736348627,1545.8815478695453,1534.941754862983,1529.8539859281575,1538.7478823473218,1568.6728287844144,1576.354341183724,1595.2118327159117,1592.7073639888395,1603.5861796733261,1606.3221578795728,1633.4685831687432,1647.2662277581016,1639.2738215243005,1613.54530417828,1604.1471022470182,1614.1100682534766,1635.5061148829477,1668.7302978568803,1714.0963160362955,1733.5915640574883,1742.7218135444182,1752.1462029231689,1788.374213191705,1826.3713555194781,1894.776896405152,1912.5969038172689,1961.2423375945673,1961.353237391236,2006.4557558219633,2040.9297464222063,2118.169482945383,2209.306464894552,2279.0655421605,2324.9683461557383,2301.6960080416093,2322.5186217551823,2330.567863599848,2379.0361666694725,2391.409483079539,2401.6614731756404,2403.8617820904724,2426.459526365082
395068,113,"Santa Rosa, CA",msa,CA,1801.5133779096086,1856.4521837178559,1866.0749437455727,1848.3057445757688,1848.9813520107932,1840.3285483563889,1866.3328890462788,1883.996104121318,1919.636084638738,1918.5191976117162,1930.5906753954778,1939.8010643330015,1998.9760476213494,2009.0995555572392,2025.8752333774162,2029.7002312790758,2043.2006083445601,2053.1397885520937,2041.3801380308778,2057.446420154838,2064.6715555560177,2060.140202652709,2052.7457156127603,2076.247781439368,2092.139316861178,2112.887848414532,2118.35476583721,2138.150484907176,2145.4530079996384,2158.715586604897,2162.160161181217,2181.633100998143,2211.1612804669344,2238.986090882016,2270.0474212441595,2298.115991785342,2315.756824621553,2321.8132740164997,2306.4478218227127,2313.877577586507,2317.345499972043,2304.8765704677485,2286.4820134966617,2285.434005645041,2289.9498651971953,2297.8147723576826,2286.5510915734335,2291.5253385319647,2297.8632944986043,2302.741219613321,2312.1434127666007,2314.1580137763112,2315.375796186311,2303.4439643723063,2292.918454665242,2291.290395088823,2300.5611968819203,2309.5077849244994,2316.7624939197317,2322.1066717842496,2333.610955442132,2337.339573115764,2325.909257204861,2304.938460241198,2308.1731371215715,2301.8844774372938,2319.114909801423,2333.860716038415,2367.415538140709,2373.214553754167,2366.64882374376,2370.524610197241,2375.6323497390813,2399.3924134694175,2437.7664696992133,2462.613196141789,2486.4875586652734,2487.087490079094,2535.8397204494545,2547.9804943286213,2559.4821999162623,2555.963006479528,2602.6725062013925,2650.7614635077575,2689.5480963319806,2729.8467092779806,2744.2845593580423,2742.5217565034945,2733.8060827686027,2715.668712200524,2724.2708752985186
394761,114,"Lafayette, LA",msa,LA,1011.4701185652978,1031.4547192490095,1052.9228562506335,1043.1932641161713,1015.9410819680272,1030.2104725162933,1031.2376929440202,1082.113227999534,1084.4113802248737,1085.3524822266202,1059.1765927662627,1032.9802290889768,1042.5029439435161,1046.9634810342288,1054.5464159174335,1037.3291266796061,1004.4337922115441,998.6280617810392,1012.8613989560331,1047.9766896052583,1034.0426953894516,1018.7753452084667,1015.8783292344757,1048.5132172661877,1055.584339665091,1043.9570773185358,1028.9630122187612,1025.0734538348763,1020.4406866554043,1039.5616630154636,1049.0930499146841,1079.628224606451,1069.4375871831935,1065.201689099498,1047.577678382095,1037.3647591641825,1037.0599355536556,1052.7529325686314,1058.896397628307,1055.2734051011164,1038.146039022632,1037.9187039528865,1045.96826543087,1068.3388339181192,1057.582456929461,1047.2521074487117,1024.6147722104388,1025.8570332286279,1027.5960202562705,1042.65855841136,1058.6135991806507,1060.1222900485898,1049.3285004518336,1046.0448406496255,1041.4785705983577,1056.8217293827474,1059.1883104238614,1057.6294708447213,1041.9291557969318,1033.634976129554,1045.619059975529,1052.0168709791978,1060.1249565543646,1054.4328668933852,1055.1664989868307,1062.3958913135677,1079.358015614907,1095.669502896782,1098.4816133982727,1092.1647900167995,1103.5708161232535,1097.7191118023475,1108.0642796243872,1109.4665547182692,1133.8467038630224,1146.6493628292062,1169.329834444724,1178.42651411542,1194.1253772562723,1206.5617391978815,1215.1630211653037,1212.0837602956528,1213.574435360923,1229.7174209090902,1251.3332482921273,1256.5381997222448,1258.7730102756598,1254.8548069309936,1257.2246007859387,1251.1100560419834,1239.4701089070663
394698,115,"Huntsville, AL",msa,AL,927.1267597678363,931.4092793258355,938.6527194617432,939.0465272226699,935.0869408214854,933.796289489898,931.9911724310423,937.8909731988239,941.0946437666216,944.8883540171463,946.9724381438466,953.995553412788,957.2922071319157,957.2717402356169,956.0900859305876,954.4645110819243,955.2145729689709,956.0342325903545,960.3444747351313,964.1599178448248,965.6828706534801,966.8006885885209,966.3858529685015,976.4844702609957,979.754717004992,985.2721706831428,988.4056675743047,989.1760443573946,992.39466748379,989.2982986636392,993.0238899374413,995.097878256289,997.3338868845526,998.307292611419,1006.0737891803343,1011.2481700143568,1019.1465032987139,1022.4897962509563,1031.9303816535712,1040.200184716878,1041.0283552738313,1047.0976304792878,1049.4856542519801,1061.7363728034056,1069.7278163727826,1078.7666726389716,1077.8948497963336,1080.8335940639156,1082.860806930742,1093.0546798216212,1102.291141728763,1118.3030712617738,1121.6201013215539,1129.48589422221,1135.6144081713117,1150.2262426174339,1158.60745853657,1167.0253369116365,1175.5006974823254,1190.81496664064,1197.5208691476487,1196.7687652593013,1195.214446367158,1203.8705296721223,1235.9112471416422,1256.37433980023,1263.8622225664863,1269.4011014795708,1280.2885193929544,1305.3738393721046,1316.2906552381253,1336.5858868738153,1340.1440013795577,1361.804861334812,1377.9848706151888,1405.5907983434208,1421.7739715523383,1437.4275329039044,1450.2722383236678,1459.586159443743,1473.448187203118,1497.4039444680666,1524.186011704598,1532.4537426788943,1536.0542364600608,1536.003486509564,1549.9574352532104,1554.8423982345307,1558.2304461380115,1556.4379910103578,1546.5161960262255
395019,116,"Reno, NV",msa,NV,1037.094422515594,1049.9929966332602,1056.9889183058297,1053.2393693898312,1055.343510254642,1056.6916227715114,1064.7009516081396,1072.8656003954454,1079.5622176836175,1082.1830187094693,1090.9112479773485,1103.707288928151,1121.2366702447114,1136.3061738954104,1144.261786463712,1150.1984476581972,1142.572868869741,1143.6901895257195,1152.817485772288,1168.784846003278,1176.0867688577428,1177.2824151371983,1189.2905965851412,1205.2186773404999,1229.9480327094511,1246.8221234292294,1262.4182073070215,1265.356107529107,1273.7165677738333,1289.25796283699,1303.4974918391501,1311.734358373146,1316.8865408389515,1322.1849607206311,1332.0172331783715,1340.7592884932058,1356.690568752351,1372.2424691989388,1385.7601727157653,1408.852715908832,1419.933128923788,1436.7888538812806,1433.5724122060003,1450.5046702733134,1449.0840406264008,1454.2537535020897,1446.6369549080978,1463.4631238802474,1466.8762914583988,1476.5686740709377,1476.410173928283,1489.3418834990348,1500.268327231713,1511.582391103208,1526.2758700993527,1531.9607523419124,1539.8520442166293,1531.923281273044,1538.0238345658092,1544.084519629271,1521.6118220651497,1508.5439732608793,1501.6522294210067,1527.6896223536912,1536.8057506553428,1552.2247855761184,1581.361677329317,1612.9632937423673,1637.469763055976,1645.7926340768804,1654.937289221846,1671.4845837037735,1697.3385517331872,1713.6969248006262,1729.1774417296774,1749.2768887707248,1808.5652581188644,1854.7282757259902,1892.2195390347688,1956.98512629238,1957.5954073506377,1957.6709114336509,1904.6523449983938,1921.6185081982503,1935.9352726402844,1930.6737911478153,1932.7377361774907,1947.2341007013629,1965.368652309994,1958.1959470435347,1941.7473951284862
395116,117,"Springfield, MO",msa,MO,746.4618035701205,745.6278239403395,747.9516702161188,747.3358989357098,755.3059609996791,751.6870626678339,759.7180102423534,762.3435328652378,766.2597182097879,764.2948707657185,754.335160154379,755.468360368665,761.5684931830845,770.398904039375,773.1329485111673,767.2049062642197,773.2710747346141,778.6422037707509,781.221920517583,788.0230457118996,787.8797024943058,800.5368487604527,795.7381736698474,799.9745273171659,797.8664271050529,801.7243724146314,799.2667218967498,797.8212302943407,799.4758500283939,808.8330356084267,821.0819870019662,819.4810017528467,820.9559896735235,820.2301172113524,824.2884873247827,822.4254167198807,817.4003659549861,821.5449014383423,822.2650201225753,825.4940862069011,831.0932608968067,833.4346034925458,839.7462789973255,838.8744573288268,846.5786600013615,850.1492566200342,864.0588014735962,869.0926944280895,876.5067060360891,872.4179127680542,878.4558475430956,877.7604578920109,890.5309974046214,881.026759098276,886.6756350928016,884.1607701527973,894.7519223490034,897.279170591826,902.0682126624606,904.4452285425187,942.5672325205702,944.1669516158486,957.299676892514,941.4959807628454,957.0273268114452,966.4658705345215,960.3183732028064,977.6977206253529,978.595571847173,987.6110779503022,982.3858751665821,1002.0782395963646,1029.943039433397,1046.0851180481384,1060.393747748134,1074.7096706324521,1095.5929908121861,1100.4675322911544,1100.0285507485225,1106.5243423579545,1106.1283149353505,1135.57602562403,1147.6963559764483,1168.5737077417025,1171.1522706729618,1205.5209930471688,1237.5813025598343,1250.9552883849203,1240.7975625891147,1232.032411511969,1245.7919743688913
395195,118,"Visalia, CA",msa,CA,1099.3745775685766,1093.5256614202756,1099.347286707832,1100.5413186170522,1108.827600245278,1102.8062353637436,1109.0968214680395,1105.0227492923407,1122.983825686436,1130.8422663468743,1140.3043738062606,1133.0724382059682,1132.5565809299976,1130.9722093818468,1140.1544287811469,1142.8230944044706,1141.712043949881,1149.1601895653523,1145.0319920287382,1152.1921115400237,1157.6624934788003,1168.3839826335548,1174.517579989993,1169.7915318747544,1169.0698668485722,1164.7210760633805,1173.996277949098,1181.9097667590063,1197.6688705807321,1202.518651648167,1201.2884811374859,1196.5937409030794,1207.1547901518447,1214.6475661130146,1222.9125809390262,1226.8794595546756,1228.8127495311987,1223.6461113382393,1214.9989010271108,1221.0648794482229,1224.8212291658738,1242.6617939029923,1245.5418729050957,1246.6687956790656,1242.1069166644588,1243.854365573547,1253.4686760341633,1262.3147716437963,1265.4388523745179,1267.6678194401668,1263.463508440494,1269.9161912889458,1280.02401519291,1296.2222022015471,1305.6565588456128,1303.24583030057,1306.141066749645,1301.3309900992406,1309.7742063073754,1325.4073248939135,1331.9235893184507,1326.4469888210901,1308.8382910178047,1310.0896978117453,1322.4553866242393,1340.1337823312772,1344.426976564578,1344.9080952446377,1345.750089969899,1363.2928595371864,1384.6739201591145,1401.8315587586574,1433.0851195147586,1461.6067040118642,1487.694838832692,1515.0897380824183,1542.167417409707,1557.816135114963,1561.9934091539844,1618.9469128290984,1688.4598153679149,1749.3941943580976,1729.134293428148,1710.1595335655386,1688.6512278076261,1659.7611108179744,1736.5052168812008,1777.5814260545362,1841.0060449594694,1826.6450216450214,1812.231473354587
394746,119,"Killeen, TX",msa,TX,896.599977414992,895.6144799590373,890.7666863674933,884.8337577881794,886.3227369878351,891.6343531517529,894.3886943126928,895.7101037252818,890.8636325723344,892.3384712929949,895.8562278131458,904.7270221985004,908.191585034298,904.9167571196708,902.9017609476083,896.451317325685,900.3577882190749,899.9117140040653,901.4340326547517,901.5449225860258,904.9184537378976,908.6393477735911,910.4370471102911,915.3076483020551,919.3571268563251,920.0440484507558,921.5855458013368,916.5993058134144,915.8010249580035,914.25265288058,916.669943430728,921.0237335504015,923.9704723415205,927.7139589687027,931.8296599361845,934.9424923889661,939.1472551797045,937.9826721577685,938.4699251930141,934.761138955236,935.9115807953343,940.2158948442719,944.4229134810845,950.4721728436491,954.1295975569799,957.6427041804133,960.7108005046273,965.9746656870776,973.5158868460243,981.7938282777077,987.0874796420159,988.7087887800357,990.8864877619227,994.8988008497618,996.3337569223734,1000.9817564252414,1002.6973142125735,1007.1042304434297,1008.3453408536942,1014.0433873035257,1014.640880771611,1016.6437639881633,1020.1089728465191,1031.874210062292,1045.495559059455,1060.4344036905848,1077.1382631041936,1092.316841909828,1104.094604833281,1110.607955680006,1112.8558966305293,1110.9341534083592,1117.7029534783405,1146.2591180847887,1182.476086336697,1224.0141622667675,1251.5481366714475,1285.3681585047104,1302.3733692915355,1328.3038650304718,1342.9066280283325,1367.9619204731948,1366.901433658525,1377.3027348491632,1372.916217047768,1391.3302836749035,1397.3239743527138,1410.8021172745546,1419.1811598338359,1426.8905742802838,1432.6805932095265
394338,120,"Asheville, NC",msa,NC,1093.6356806542105,1105.061767557238,1116.5491146712088,1130.3627464408582,1129.507764288388,1115.502521324813,1113.0095595899516,1116.0890048218237,1153.2807031809864,1162.4590818270108,1156.9170210831724,1139.5187131796195,1145.147853066603,1172.2695625764022,1176.6996377726682,1192.0469885387834,1188.7740140463438,1172.346078896557,1185.3682106901053,1186.9674656897778,1234.7126324076553,1211.7028473358062,1218.4221974385755,1205.9782936154056,1222.2676842064757,1236.1585292492991,1248.1245281697686,1262.2381273259705,1261.303370117474,1247.7864323661918,1237.8078526341371,1232.1899525694,1259.737223979576,1270.4304388597293,1302.467943888459,1298.5036665698935,1311.7651967183567,1303.0623721675047,1313.2605534316604,1316.0306138152132,1320.4768516439437,1302.4652225799452,1297.589126253563,1292.065916780469,1308.709938453059,1325.7996476412063,1340.4431627573472,1351.3732309143961,1351.9438429703423,1354.490515883546,1358.828731208944,1374.6865907580616,1381.260962866523,1371.966282810625,1355.01635052506,1354.544993067504,1382.9653167369893,1380.2955164586358,1391.711266126527,1388.2551010970444,1408.4221321262655,1403.0622602802396,1405.304830235495,1409.3430050521088,1416.360790630147,1420.884500474202,1423.1862554693512,1434.8170835330359,1443.8938072062376,1467.6598303602402,1513.536639370485,1527.6837025152677,1543.4158620051287,1548.3250955223755,1571.1620629631798,1596.9510198177327,1608.7649226411522,1649.6537822777552,1670.874100405779,1702.3560488861824,1726.9528419790524,1782.897522719608,1815.8039830585458,1821.2098460390228,1805.456477453145,1810.1981589454692,1849.7835464432558,1875.2585206765275,1891.7767435956266,1892.35022015022,1903.455416117514
395244,121,"York, PA",msa,PA,1020.0689414174005,1040.7126625280591,1022.4636476844981,1038.8994449103513,1050.398053421828,1078.53992706057,1075.850314463825,1050.0878749642693,1026.9377192679087,1021.0510076812193,1028.4281064415204,1055.6730716517056,1041.5354855943817,1045.7574385999758,1026.544504545472,1048.3158724860955,1057.3427602400157,1079.6082089105116,1076.4021764261392,1052.5765174783517,1039.3708954914105,1033.2554713949703,1053.570781793297,1069.1112417309232,1062.6000684609037,1058.8269174252293,1050.9364154522948,1068.0740878448428,1075.2390532341474,1090.4796641960797,1089.8439341931917,1072.3113658051066,1059.459641088176,1055.817292421425,1065.3638454809613,1087.60681692614,1091.6258883491423,1094.0851444143602,1084.503196277607,1093.0851110150033,1110.0550639710193,1131.8806144084517,1133.480335492934,1113.6558049963692,1104.0431386090388,1102.986061144686,1113.312665747874,1133.2804913670782,1124.4575997270078,1128.1902202661938,1117.6891206167916,1140.404291097103,1146.0173805147597,1160.1918784759775,1158.6317402604848,1144.3706844130659,1133.688889290003,1130.191107360429,1145.0243072638766,1161.6657122044408,1157.2368391415969,1143.1163982154737,1124.4732764377732,1129.6271152547145,1141.288122415362,1143.5742000951823,1125.01615495158,1124.2521650263047,1142.040662029938,1171.6675745196976,1183.1327700241725,1179.7736870024457,1179.456885516044,1187.3604823947385,1214.0467870954553,1245.025024380688,1261.621833106084,1267.4129850400025,1274.878914216862,1283.0432696617281,1282.9060288289736,1282.8571912213602,1288.1576966402058,1288.5861740930836,1294.803248698073,1310.6897585841778,1330.6534230132038,1353.631639407018,1350.6111896529767,1370.4015873015871,1366.4819072332198
395183,122,"Vallejo, CA",msa,CA,1527.7910103995491,1540.047836102318,1550.493249237632,1557.7165881738517,1567.7949096229918,1579.872087244455,1597.4410707810146,1617.3658711973685,1622.1352241545333,1627.6888498052174,1632.185489650589,1632.88996373034,1646.2525070538543,1664.9547438308152,1675.5320395134581,1686.1508211881523,1687.643954030532,1703.6476428303565,1723.0538685531885,1731.7724037272737,1745.0514739346702,1755.0140805566286,1771.270867232048,1777.3955212923163,1790.6167509974894,1795.3260830570177,1803.4902382907874,1812.3533547918169,1834.2073746279686,1847.2100264726466,1855.7283877825232,1858.0853147549808,1874.498684861206,1877.9491991214984,1879.168897378068,1898.97684418375,1925.713906356853,1944.8881718805849,1927.2511285421892,1926.9228352629082,1935.3905954310023,1947.283979188779,1962.3171071708894,1971.3786699930283,1981.567823173034,1994.3491362979182,1999.8401247253612,2009.4771682931978,2014.1265616520973,2031.6614645338911,2038.858120284626,2041.8067775678123,2041.1128893734008,2052.7029779288328,2060.5760885330756,2081.141386280077,2081.403357894753,2090.6351831246843,2090.7574705208312,2102.959959002329,2110.474336247304,2110.1758616771954,2096.3173378651686,2088.968454845219,2095.6287863364937,2122.9861267843867,2148.1081406329777,2172.649910001184,2194.978816740949,2212.643109243332,2238.290914982093,2232.579288083359,2242.219749692643,2238.7478595456428,2260.385052543485,2283.927021754183,2323.9740333355767,2359.8230035733523,2382.022246985709,2395.5986636761836,2409.4203381450866,2426.54030476232,2431.649890578139,2447.7978874668215,2461.774430499493,2481.1705821439873,2501.173282722199,2511.7086442954246,2541.1387981416524,2538.078423434365,2532.631972402253
753917,123,"Santa Maria, CA",msa,CA,2259.219743132191,2237.9461448364113,2258.0493550530164,2263.4670417639554,2240.174544613369,2241.334594355771,2250.128194294024,2326.238550344151,2346.7829874729628,2385.3209548987575,2384.599687228323,2430.0478668491046,2407.564660421174,2402.0430197908613,2389.0311538032356,2410.3852517518885,2393.266914961902,2416.117092802339,2433.9473753329303,2466.4197262631037,2457.3513414764,2478.00123062332,2513.0010308758524,2556.6803107203746,2522.518994496704,2505.738274823578,2490.4912657712657,2504.2696594776035,2493.809329811115,2505.3482681077203,2523.627573205762,2545.1059268796816,2559.4638594713565,2589.5780986155364,2620.3385955866815,2663.7227609379356,2629.4081268761483,2606.3743162307114,2574.8182583191888,2626.5465998506384,2622.7018447822093,2631.92844574842,2639.533166020486,2675.0818367081424,2705.384677355622,2747.4106447834524,2777.2449840897307,2798.7996745878445,2740.1276147388135,2732.1795896894855,2720.2855182448116,2750.972588139346,2744.5928616555548,2773.384228789635,2802.152218586026,2810.205976303272,2815.693684072985,2849.1627057828496,2893.704165947931,2934.2409783086937,2883.8589559019556,2869.848394326567,2865.909355872477,2923.322015987145,2935.8603680332053,2942.7679305394972,2942.0203191040378,3000.873929874432,3048.9583038949504,3118.0152694084895,3117.1785044480034,3136.80050914809,3173.0106768859887,3244.885224698099,3273.632826668987,3291.822814398988,3361.3881568598003,3545.9123072021557,3670.9442357141093,3673.623554586194,3704.1252133488188,3772.9938016273927,3843.5843613192174,3866.5200278472676,3890.2590993710555,4053.8791559076944,4097.17111140957,4190.509668755682,4145.749962789174,4182.611698113207,4126.073885480844
395048,124,"Salem, OR",msa,OR,923.6819618694359,933.1169086212817,944.4614720478751,946.1573678626659,962.9137616394657,975.6574647390997,987.282850104163,994.0448100341131,1003.9916946891267,1011.7101294477064,1012.9724514614004,1026.1378782245533,1047.8509994052868,1066.8434753653655,1065.621341776277,1067.3850246141556,1082.9254493349047,1095.6374923531034,1104.9454845571302,1108.2909707771846,1118.084720249824,1128.6770669549971,1135.8692309998787,1136.5558838078875,1152.9077894541877,1162.0444433859063,1167.0150456499864,1167.3099410682169,1179.7594069549743,1189.8937150884794,1194.2641720566762,1186.1847916453446,1192.0104320100659,1202.1330420859,1220.2567984997913,1224.738217361398,1230.0569712096512,1226.7609524310967,1231.4851298847861,1231.1912494618095,1236.8938759392804,1244.6517666959285,1244.7919644458495,1250.477223587041,1253.7451879200694,1272.6964592806332,1280.629258706037,1285.6427124129611,1287.2460180585842,1285.304794631794,1290.4084047641034,1293.7064756159948,1303.4450702212937,1299.193342828838,1307.0514309660566,1308.4930591254185,1323.665662817215,1333.8274989069726,1346.916006669978,1343.8278116793804,1342.5826415604438,1343.2872149636864,1345.3076641103212,1348.3493608716603,1353.1328422345223,1354.4580563861152,1365.341149331971,1373.459489025104,1399.4493981789421,1409.9916600968395,1415.291764038625,1420.1163502284692,1432.0610276880627,1450.906588038779,1471.5918119098203,1499.4244326167834,1507.0491007527319,1535.2435239133654,1554.9638659371074,1594.5986208556317,1608.5162648261353,1622.6385618396464,1624.4899542573326,1620.7858473702508,1611.8121929813808,1629.674682446416,1664.6965076269391,1707.2652805436019,1737.577288481126,1748.1295617962285,1770.8193014616072
395050,125,"Salinas, CA",msa,CA,1602.0771841955993,1602.743735724454,1593.1889061497288,1626.7227615855509,1634.8063119080755,1644.4518919210016,1632.9333633659567,1637.6210492503612,1653.734093191086,1679.0095053673294,1707.1762180794396,1716.4791085932877,1734.529842960033,1753.653466276096,1794.5333423304994,1797.047529352285,1815.5195350189722,1807.1782572019101,1818.4394040499292,1817.9033183407673,1831.8205839273232,1832.413010680709,1841.6366214316258,1864.7048704200386,1869.5681881919757,1885.847760753828,1891.8218923139787,1919.468268087825,1923.9148977709772,1928.7553325845035,1937.289924382976,1942.2868389898206,1964.1993806174776,1966.05403549157,1969.0006995715983,1965.0608192038303,1970.11518974511,1977.1623770002618,1998.570283327311,2013.3427533338408,2043.7168861827022,2051.2862569940344,2067.544621336823,2063.863808440711,2073.176529006226,2065.313708456367,2069.208947943126,2085.907409945969,2087.117215935685,2098.0360762590144,2102.088372277433,2119.951372182629,2146.034602766568,2146.2091159632205,2161.4255290528954,2160.2731814358335,2179.6385534403885,2179.0041970839657,2188.8869912814353,2180.4367879230444,2180.3026994898296,2160.0677365284237,2149.6812353877895,2139.205387875463,2156.0364176073,2178.7270733999876,2213.972868895716,2231.852920942824,2267.0157086022487,2278.9775613484458,2285.1968934445704,2287.5692726271777,2281.8641902589643,2307.4941019035823,2322.9725414027175,2341.8451517671438,2363.968842163396,2374.463207306663,2430.3891248270684,2441.9316249413578,2484.335958214364,2524.9301941295585,2571.175448340596,2557.5428215676216,2515.238630192681,2511.0144910271424,2552.6041098639716,2604.2992545977227,2626.4087458782287,2627.6,2649.057334683897
