NAME,Year,Average Rent,Home Value,GEO_ID
"Gallatin city, Tennessee",2018,1294.3842674262366,269792.6666666667,1600000US4728540
"Gallatin city, Tennessee",2019,1338.2405662206288,281414.4166666667,1600000US4728540
"Gallatin city, Tennessee",2020,1390.3599989676989,286264.0,1600000US4728540
"Gallatin city, Tennessee",2021,1476.116254925535,338622.5,1600000US4728540
"Gallatin city, Tennessee",2022,1691.840424500944,425465.3333333333,1600000US4728540
"Brentwood city, Tennessee",2015,2027.9765020623631,602154.3333333334,1600000US4708280
"Brentwood city, Tennessee",2016,2083.7883005521776,634895.75,1600000US4708280
"Brentwood city, Tennessee",2017,2168.4464057562245,663715.5833333334,1600000US4708280
"Brentwood city, Tennessee",2018,2214.9743025636676,688379.1666666666,1600000US4708280
"Brentwood city, Tennessee",2019,2270.8348493991475,713939.8333333334,1600000US4708280
"Brentwood city, Tennessee",2020,2328.5099893341785,746921.0833333334,1600000US4708280
"Brentwood city, Tennessee",2021,2679.600785299295,929786.4545454546,1600000US4708280
"Brentwood city, Tennessee",2022,3179.383195251905,1220937.111111111,1600000US4708280
"Spring Hill city, Tennessee",2015,1561.821754748029,243173.5,1600000US4770580
"Spring Hill city, Tennessee",2016,1605.7265996335036,262721.4166666667,1600000US4770580
"Spring Hill city, Tennessee",2017,1644.2086861072275,288081.1666666667,1600000US4770580
"Spring Hill city, Tennessee",2018,1680.2400610384975,308163.0833333333,1600000US4770580
"Spring Hill city, Tennessee",2019,1731.7232721627706,318569.5,1600000US4770580
"Spring Hill city, Tennessee",2020,1766.5597878779038,332859.5833333333,1600000US4770580
"Spring Hill city, Tennessee",2021,2026.1433651803238,400751.6,1600000US4770580
"Spring Hill city, Tennessee",2022,2279.6098209224233,520286.1111111111,1600000US4770580
"La Vergne city, Tennessee",2015,1264.4204310424034,142380.91666666666,1600000US4741200
"La Vergne city, Tennessee",2016,1323.2359309844103,160114.25,1600000US4741200
"La Vergne city, Tennessee",2017,1376.1432482689358,182930.83333333334,1600000US4741200
"La Vergne city, Tennessee",2018,1423.6728339251367,202765.16666666666,1600000US4741200
"La Vergne city, Tennessee",2019,1483.3527339380305,216284.66666666666,1600000US4741200
"La Vergne city, Tennessee",2020,1548.791207488341,226797.0,1600000US4741200
"La Vergne city, Tennessee",2021,1730.3305548148319,262396.6666666667,1600000US4741200
"La Vergne city, Tennessee",2022,2018.8304688313817,327691.3333333333,1600000US4741200
"Nolensville town, Tennessee",2015,1288.0368951665673,366802.5833333333,1600000US4753460
"Nolensville town, Tennessee",2016,1365.8733175423904,395364.3333333333,1600000US4753460
"Nolensville town, Tennessee",2017,1442.2834294412232,424441.1666666667,1600000US4753460
"Nolensville town, Tennessee",2018,1474.6142798428873,440073.8333333333,1600000US4753460
"Nolensville town, Tennessee",2019,1543.5652532974846,451074.4166666667,1600000US4753460
"Nolensville town, Tennessee",2020,1639.7924717896692,471719.1666666667,1600000US4753460
"Nolensville town, Tennessee",2021,1887.2291146838268,573346.3333333334,1600000US4753460
"Nolensville town, Tennessee",2022,2671.380716412173,752639.6666666666,1600000US4753460
"Ashland City town, Tennessee",2015,175.2778177157815,146802.66666666666,1600000US4702180
"Ashland City town, Tennessee",2016,271.7224771485374,153263.08333333334,1600000US4702180
"Ashland City town, Tennessee",2017,414.05195703391433,174611.0,1600000US4702180
"Ashland City town, Tennessee",2018,794.3488362715154,185306.33333333334,1600000US4702180
"Ashland City town, Tennessee",2019,977.3014300247348,197662.25,1600000US4702180
"Ashland City town, Tennessee",2020,1250.1171993244395,207455.5,1600000US4702180
"Ashland City town, Tennessee",2021,1314.6767717361054,246753.66666666666,1600000US4702180
"Ashland City town, Tennessee",2022,1499.0937348357852,286882.55555555556,1600000US4702180
"White House city, Tennessee",2015,1089.6537432581656,182833.25,1600000US4780200
"White House city, Tennessee",2016,1175.0821710616356,200167.5,1600000US4780200
"White House city, Tennessee",2017,1265.9212623442902,218758.16666666666,1600000US4780200
"White House city, Tennessee",2018,1337.1668915801922,239056.83333333334,1600000US4780200
"White House city, Tennessee",2019,1392.5779644521783,249323.75,1600000US4780200
"White House city, Tennessee",2020,1483.7391417144859,264017.4166666667,1600000US4780200
"White House city, Tennessee",2021,1643.8363388023458,307628.75,1600000US4780200
"White House city, Tennessee",2022,1811.5763932833245,385139.6666666667,1600000US4780200
"Fairview city, Tennessee",2015,855.0495187172783,205246.0,1600000US4725440
"Fairview city, Tennessee",2016,940.0319656170883,223437.83333333334,1600000US4725440
"Fairview city, Tennessee",2017,1036.7389343198881,246252.33333333334,1600000US4725440
"Fairview city, Tennessee",2018,1087.4936785438713,264824.6666666667,1600000US4725440
"Fairview city, Tennessee",2019,1149.6793148493684,277145.75,1600000US4725440
"Fairview city, Tennessee",2020,1259.5370382300587,297084.75,1600000US4725440
"Fairview city, Tennessee",2021,1422.8903573328641,357645.9166666667,1600000US4725440
"Fairview city, Tennessee",2022,2099.399042155464,443604.0,1600000US4725440
"Thompson's Station town, Tennessee",2015,1394.0774682450967,314910.3333333333,1600000US4773900
"Thompson's Station town, Tennessee",2016,1500.1503785911439,337853.9166666667,1600000US4773900
"Thompson's Station town, Tennessee",2017,1583.8612984216766,366030.0,1600000US4773900
"Thompson's Station town, Tennessee",2018,1657.509158771901,388006.4166666667,1600000US4773900
"Thompson's Station town, Tennessee",2019,1692.6898428569823,399482.3333333333,1600000US4773900
"Thompson's Station town, Tennessee",2020,1764.2712623141524,418114.8333333333,1600000US4773900
"Thompson's Station town, Tennessee",2021,1985.8680943829688,512849.0,1600000US4773900
"Thompson's Station town, Tennessee",2022,2268.3649500128304,679513.8888888889,1600000US4773900
"Millersville city, Tennessee",2015,1142.3874187826002,157695.5,1600000US4748980
"Millersville city, Tennessee",2016,1235.4611112778628,173714.25,1600000US4748980
"Millersville city, Tennessee",2017,1284.5032589811553,190679.0,1600000US4748980
"Millersville city, Tennessee",2018,1323.2720896881115,207930.16666666666,1600000US4748980
"Millersville city, Tennessee",2019,1393.574165958824,222849.66666666666,1600000US4748980
"Millersville city, Tennessee",2020,1515.1267615661639,237019.83333333334,1600000US4748980
"Millersville city, Tennessee",2021,1786.2502950177059,276005.6666666667,1600000US4748980
"Millersville city, Tennessee",2022,2112.792550198131,344495.1111111111,1600000US4748980
"Davidson County, Tennessee",2015,1237.010196943859,200834.16666666666,0500000US47037
"Davidson County, Tennessee",2016,1310.216615443273,226518.5,0500000US47037
"Davidson County, Tennessee",2017,1366.918839326426,252923.5,0500000US47037
"Davidson County, Tennessee",2018,1402.3970888345473,274461.5833333333,0500000US47037
"Davidson County, Tennessee",2019,1459.8337065986682,284023.75,0500000US47037
"Davidson County, Tennessee",2020,1498.9238311240633,302516.25,0500000US47037
"Davidson County, Tennessee",2021,1623.4746159509598,349376.5,0500000US47037
"Davidson County, Tennessee",2022,1863.0720425034804,436140.22222222225,0500000US47037
"Rutherford County, Tennessee",2015,1224.8156227481225,177134.16666666666,0500000US47149
"Rutherford County, Tennessee",2016,1286.4218222982927,197239.91666666666,0500000US47149
"Rutherford County, Tennessee",2017,1342.4665406426745,220289.75,0500000US47149
"Rutherford County, Tennessee",2018,1396.899164418108,242143.41666666666,0500000US47149
"Rutherford County, Tennessee",2019,1460.3502382223735,254914.0,0500000US47149
"Rutherford County, Tennessee",2020,1518.405140537592,269383.9166666667,0500000US47149
"Rutherford County, Tennessee",2021,1688.17231406716,313467.4,0500000US47149
"Rutherford County, Tennessee",2022,1925.5676645394035,399041.22222222225,0500000US47149
"Williamson County, Tennessee",2015,1538.8196078777103,398605.6666666667,0500000US47187
"Williamson County, Tennessee",2016,1591.6144123208298,424950.25,0500000US47187
"Williamson County, Tennessee",2017,1636.658103769528,454245.75,0500000US47187
"Williamson County, Tennessee",2018,1674.6104630603688,476609.75,0500000US47187
"Williamson County, Tennessee",2019,1718.2025891645271,493394.3333333333,0500000US47187
"Williamson County, Tennessee",2020,1752.4142110772761,516560.3333333333,0500000US47187
"Williamson County, Tennessee",2021,1996.0051807333427,631457.5,0500000US47187
"Williamson County, Tennessee",2022,2245.032358696535,828841.0,0500000US47187
"Montgomery County, Tennessee",2015,963.2189741479818,160342.16666666666,0500000US47125
"Montgomery County, Tennessee",2016,971.542921876376,162350.66666666666,0500000US47125
"Montgomery County, Tennessee",2017,996.5020093617094,166994.08333333334,0500000US47125
"Montgomery County, Tennessee",2018,1034.8102339111229,176839.66666666666,0500000US47125
"Montgomery County, Tennessee",2019,1097.3456718410296,185471.0,0500000US47125
"Montgomery County, Tennessee",2020,1162.0976856265913,201859.0,0500000US47125
"Montgomery County, Tennessee",2021,1316.254686332714,237988.66666666666,0500000US47125
"Montgomery County, Tennessee",2022,1485.5080151838438,291470.55555555556,0500000US47125
"Sumner County, Tennessee",2015,1087.7781913477988,202206.58333333334,0500000US47165
"Sumner County, Tennessee",2016,1138.4502887856609,222072.83333333334,0500000US47165
"Sumner County, Tennessee",2017,1184.200608493037,242652.0,0500000US47165
"Sumner County, Tennessee",2018,1229.8317106788588,263993.0833333333,0500000US47165
"Sumner County, Tennessee",2019,1279.0411078954871,275958.0833333333,0500000US47165
"Sumner County, Tennessee",2020,1314.1089673088889,280323.0833333333,0500000US47165
"Sumner County, Tennessee",2021,1473.428000520889,334114.0833333333,0500000US47165
"Sumner County, Tennessee",2022,1673.7707076897163,417204.1111111111,0500000US47165
"Wilson County, Tennessee",2015,1465.1424876987599,239260.33333333334,0500000US47189
"Wilson County, Tennessee",2016,1534.4481982428435,261397.83333333334,0500000US47189
"Wilson County, Tennessee",2017,1587.4235292998267,282482.5833333333,0500000US47189
"Wilson County, Tennessee",2018,1653.038259825148,306046.5,0500000US47189
"Wilson County, Tennessee",2019,1718.7074681348558,316594.75,0500000US47189
"Wilson County, Tennessee",2020,1798.1026903694583,326869.5833333333,0500000US47189
"Wilson County, Tennessee",2021,1946.3207410467185,374011.4166666667,0500000US47189
"Wilson County, Tennessee",2022,2162.8143689231047,478611.6666666667,0500000US47189
"Maury County, Tennessee",2015,1121.4941864656194,165958.25,0500000US47119
"Maury County, Tennessee",2016,1162.3629745687126,179692.41666666666,0500000US47119
"Maury County, Tennessee",2017,1219.6552084747802,203189.5,0500000US47119
"Maury County, Tennessee",2018,1252.136133785277,225689.25,0500000US47119
"Maury County, Tennessee",2019,1300.3380451061773,237541.75,0500000US47119
"Maury County, Tennessee",2020,1346.672724123574,256677.08333333334,0500000US47119
"Maury County, Tennessee",2021,1517.1902268959009,303279.25,0500000US47119
"Maury County, Tennessee",2022,1705.8315808850248,395894.44444444444,0500000US47119
"Robertson County, Tennessee",2015,762.1062840557466,166870.5,0500000US47147
"Robertson County, Tennessee",2016,970.3202321129753,181669.91666666666,0500000US47147
"Robertson County, Tennessee",2017,1008.6900054779824,199002.0,0500000US47147
"Robertson County, Tennessee",2018,1061.0481942690524,219990.75,0500000US47147
"Robertson County, Tennessee",2019,1127.8861846708808,226896.0,0500000US47147
"Robertson County, Tennessee",2020,1197.5362965842835,247810.83333333334,0500000US47147
"Robertson County, Tennessee",2021,1347.6591990340453,281443.0833333333,0500000US47147
"Robertson County, Tennessee",2022,1542.6218850348027,357544.44444444444,0500000US47147
"Cheatham County, Tennessee",2015,448.3367889764935,168836.08333333334,0500000US47021
"Cheatham County, Tennessee",2016,511.59797807514377,176572.41666666666,0500000US47021
"Cheatham County, Tennessee",2017,678.2614960955692,200445.25,0500000US47021
"Cheatham County, Tennessee",2018,925.0043225426339,213281.25,0500000US47021
"Cheatham County, Tennessee",2019,1079.6499202554621,227438.41666666666,0500000US47021
"Cheatham County, Tennessee",2020,1224.53242210474,238733.58333333334,0500000US47021
"Cheatham County, Tennessee",2021,1324.1283569516133,281104.25,0500000US47021
"Cheatham County, Tennessee",2022,1551.3560730098593,327099.55555555556,0500000US47021
United States,2015,1411.9471000098297,197727.08333333334,0100000US
United States,2016,1462.7794723718832,208348.41666666666,0100000US
United States,2017,1516.5174770132014,221137.25,0100000US
United States,2018,1574.0092321184165,235533.58333333334,0100000US
United States,2019,1635.917058469782,246298.33333333334,0100000US
United States,2020,1668.0058736645433,258838.58333333334,0100000US
United States,2021,1805.4811334454873,298537.3333333333,0100000US
United States,2022,2029.4699718464044,346896.8888888889,0100000US
GNRC,2015,8687.672754443634,2285062.1666666665,None
GNRC,2016,9367.996568585839,2453242.5,None
GNRC,2017,9799.042574627987,2670547.9166666665,None
GNRC,2018,10377.63943753984,2881008.3333333335,None
GNRC,2019,10941.016886783284,3023389.5833333335,None
GNRC,2020,11460.75542097343,3195542.6363636362,None
GNRC,2021,12779.110841794067,3730476.3333333335,None
GNRC,2022,14482.951989174338,4593947.333333333,None
GNRC Region,2015,9804.450139397177,2451020.4166666665,None
GNRC Region,2016,10540.174195981184,2632934.9166666665,None
GNRC Region,2017,11020.919784143707,2873737.4166666665,None
GNRC Region,2018,11629.775571325117,3106697.5833333335,None
GNRC Region,2019,12241.35493188946,3260931.3333333335,None
GNRC Region,2020,12807.920046186207,3452847.6363636362,None
GNRC Region,2021,14304.626841106518,4036469.3333333335,None
GNRC Region,2022,16192.984882081117,4989841.777777778,None
MPO,2015,8431.765805071225,1550869.6666666667,None
MPO,2016,9056.031332998988,1693541.6666666667,None
MPO,2017,9345.16644958807,1854785.0833333333,None
MPO,2018,9669.96101487136,2008934.3333333333,None
MPO,2019,10064.35933979297,2089322.6666666667,None
MPO,2020,10423.562418346684,2200141.0833333335,None
MPO,2021,11649.724274442717,2579066.2,None
MPO,2022,13118.710608272067,3313277.111111111,None
